README FIRST
-----
Fields:

Registration date
Total usage time	(in hours)
Pets				(YES or NO)
Carpet score		(1 to 9)
Sent for repair		(YES or NO)
Failure date
Battery, Impact sensor and IR sensor status	(OK or Damage)
----
Registration date,Total usage time,Pets,Carpet score,Sent for repair,Failure date,Battery status,Impact status,IR status
12Jan2015,2989,YES,4,YES,18Apr2019,Damage,OK,OK
26Nov2017,710,NO,3,NO,---,---,---,---
6Dec2019,63,YES,7,NO,---,---,---,---
21Nov2017,1348,YES,1,NO,---,---,---,---
31Jul2018,1091,YES,3,NO,---,---,---,---
21Dec2017,1035,YES,2,NO,---,---,---,---
25May2016,1036,NO,5,NO,---,---,---,---
6Sep2016,1362,YES,3,NO,---,---,---,---
15Jan2018,1202,YES,4,NO,---,---,---,---
12Mar2016,1114,NO,3,NO,---,---,---,---
27May2017,1721,YES,5,NO,---,---,---,---
2Mar2017,1599,NO,3,NO,---,---,---,---
9Dec2019,57,YES,1,NO,---,---,---,---
26Oct2016,1430,NO,3,NO,---,---,---,---
7Dec2019,21,NO,1,NO,---,---,---,---
17Jan2018,623,NO,2,NO,---,---,---,---
22Nov2018,384,NO,2,NO,---,---,---,---
18Aug2017,1086,NO,3,NO,---,---,---,---
9Dec2016,1852,YES,3,NO,---,---,---,---
13Nov2018,998,YES,3,NO,---,---,---,---
20Oct2017,1152,YES,2,NO,---,---,---,---
6Jun2016,770,NO,6,NO,---,---,---,---
1Feb2016,3114,YES,3,NO,---,---,---,---
7Jan2017,1775,NO,3,NO,---,---,---,---
5Nov2015,1178,NO,3,NO,---,---,---,---
21Aug2019,151,NO,4,NO,---,---,---,---
25Nov2016,913,YES,1,YES,12Mar2019,OK,OK,Damage
25Feb2018,1249,YES,3,NO,---,---,---,---
8Sep2019,68,NO,4,NO,---,---,---,---
10Aug2015,1933,YES,2,NO,---,---,---,---
31Jul2016,1611,NO,4,NO,---,---,---,---
18Aug2018,1256,YES,4,NO,---,---,---,---
16Jan2018,462,YES,3,NO,---,---,---,---
19Aug2017,2537,YES,3,NO,---,---,---,---
5Jul2019,327,YES,2,NO,---,---,---,---
3Sep2015,3174,YES,2,NO,---,---,---,---
27Apr2018,743,NO,3,NO,---,---,---,---
6Nov2015,673,NO,3,NO,---,---,---,---
4Jul2018,634,NO,3,NO,---,---,---,---
9Dec2017,1924,YES,3,NO,---,---,---,---
13Apr2016,1443,NO,1,NO,---,---,---,---
26Feb2018,1107,YES,3,NO,---,---,---,---
28Sep2017,1247,NO,3,NO,---,---,---,---
7May2017,1006,NO,4,NO,---,---,---,---
23Oct2015,968,NO,2,NO,---,---,---,---
19May2017,632,YES,5,YES,17Feb2018,Damage,OK,OK
15Feb2016,63,NO,2,YES,17Apr2016,OK,OK,Damage
7Oct2016,1173,NO,4,NO,---,---,---,---
13Aug2015,1197,NO,4,NO,---,---,---,---
9May2019,242,NO,5,NO,---,---,---,---
23Aug2016,1104,NO,2,NO,---,---,---,---
2Feb2019,812,YES,4,NO,---,---,---,---
26Feb2018,749,NO,2,NO,---,---,---,---
11Mar2015,658,YES,3,YES,22Nov2015,OK,OK,Damage
19Apr2017,2202,YES,5,NO,---,---,---,---
11Jun2015,842,YES,4,YES,6Feb2016,Damage,OK,OK
28Oct2015,1821,YES,4,YES,4Sep2017,Damage,OK,OK
15Mar2018,1017,NO,5,NO,---,---,---,---
29Oct2015,1772,NO,2,NO,---,---,---,---
4Oct2015,1081,NO,3,NO,---,---,---,---
14Jun2015,2478,YES,5,YES,10Dec2018,Damage,OK,OK
21Aug2015,2037,NO,7,NO,---,---,---,---
21Apr2018,638,NO,1,NO,---,---,---,---
20Dec2017,847,NO,5,NO,---,---,---,---
15Jan2018,611,NO,1,NO,---,---,---,---
10May2017,2570,YES,2,YES,15Dec2019,Damage,OK,OK
24May2015,2463,YES,3,YES,23Feb2018,Damage,OK,OK
16Oct2017,692,NO,2,NO,---,---,---,---
26Mar2015,2518,YES,5,NO,---,---,---,---
10Jan2016,1153,NO,4,NO,---,---,---,---
11May2017,191,YES,5,YES,24Sep2017,OK,OK,Damage
17Jan2016,1182,NO,5,YES,10Jul2019,OK,OK,Damage
12Aug2016,1840,YES,2,NO,---,---,---,---
16Sep2017,1682,YES,4,NO,---,---,---,---
27Jul2015,1166,NO,3,NO,---,---,---,---
15Jul2017,1904,YES,2,YES,13Jun2019,Damage,OK,OK
3Apr2019,322,NO,5,NO,---,---,---,---
12Jun2017,659,NO,2,NO,---,---,---,---
14May2017,459,NO,3,YES,9Jul2018,OK,OK,Damage
29Dec2015,2268,NO,2,NO,---,---,---,---
17Jun2017,1517,NO,5,NO,---,---,---,---
25Jan2018,1737,YES,3,NO,---,---,---,---
27Aug2018,535,NO,2,NO,---,---,---,---
21Aug2017,918,NO,7,NO,---,---,---,---
25Apr2018,1690,YES,5,YES,28Nov2019,Damage,OK,OK
7Jul2019,212,NO,3,NO,---,---,---,---
9Nov2016,887,NO,3,NO,---,---,---,---
18Jul2016,1118,NO,3,NO,---,---,---,---
23Aug2015,1088,NO,2,NO,---,---,---,---
14Feb2019,336,NO,4,NO,---,---,---,---
29May2019,223,NO,2,NO,---,---,---,---
13Nov2015,801,YES,3,YES,7Jul2016,Damage,OK,OK
21Mar2015,2003,YES,5,NO,---,---,---,---
15Jan2018,705,NO,2,NO,---,---,---,---
31Jul2019,352,YES,2,NO,---,---,---,---
25Sep2015,23,NO,2,YES,6Dec2015,OK,OK,Damage
21Jun2016,1109,NO,3,NO,---,---,---,---
20Feb2019,759,YES,3,YES,17Nov2019,Damage,OK,OK
27Nov2019,26,NO,5,NO,---,---,---,---
18May2018,772,NO,2,NO,---,---,---,---
3Feb2017,970,YES,5,YES,7Mar2018,OK,OK,Damage
29Nov2016,1863,YES,2,YES,14Aug2018,Damage,OK,OK
14Jun2016,1057,NO,3,NO,---,---,---,---
22Mar2017,2163,YES,2,NO,---,---,---,---
1Aug2017,1331,YES,3,NO,---,---,---,---
4Mar2018,1165,NO,5,NO,---,---,---,---
13Jul2019,404,YES,2,NO,---,---,---,---
7Jul2018,561,NO,4,NO,---,---,---,---
6Mar2015,1694,NO,4,NO,---,---,---,---
18Jun2019,428,YES,1,NO,---,---,---,---
23Nov2016,600,NO,3,NO,---,---,---,---
15Sep2016,2717,YES,4,NO,---,---,---,---
29Jan2018,1129,YES,3,YES,17Mar2019,Damage,OK,OK
5May2016,2858,YES,5,YES,5Sep2019,Damage,OK,OK
17Oct2017,1433,YES,3,NO,---,---,---,---
28Dec2019,4,NO,2,NO,---,---,---,---
24Sep2017,1970,YES,4,NO,---,---,---,---
28Nov2015,2446,YES,4,YES,25Mar2018,Damage,OK,OK
12Nov2016,556,NO,2,NO,---,---,---,---
12Feb2018,463,NO,2,NO,---,---,---,---
21Aug2015,1597,NO,5,NO,---,---,---,---
13Apr2019,184,NO,7,NO,---,---,---,---
28Dec2019,4,NO,3,NO,---,---,---,---
9Jan2015,2381,YES,1,YES,9Nov2019,OK,Damage,OK
14May2015,122,NO,3,YES,24Sep2015,OK,OK,Damage
24Jun2019,256,YES,4,NO,---,---,---,---
10Mar2019,164,NO,2,NO,---,---,---,---
31Dec2018,761,YES,3,NO,---,---,---,---
2Sep2015,1061,NO,7,YES,12Oct2019,Damage,OK,OK
4Aug2016,1971,NO,5,NO,---,---,---,---
11Feb2015,1201,NO,4,YES,31May2018,Damage,OK,OK
15Aug2016,1480,NO,2,NO,---,---,---,---
19Oct2017,697,NO,3,NO,---,---,---,---
6Oct2017,1130,NO,2,NO,---,---,---,---
30Nov2019,82,YES,4,NO,---,---,---,---
9Dec2019,50,YES,4,NO,---,---,---,---
4Sep2018,240,NO,3,NO,---,---,---,---
21Feb2019,415,YES,4,NO,---,---,---,---
3Apr2015,1852,NO,3,NO,---,---,---,---
4Mar2016,1473,NO,2,NO,---,---,---,---
10Apr2016,1839,YES,3,YES,16Oct2018,Damage,OK,OK
8Jun2016,2433,YES,1,YES,20Oct2018,Damage,OK,OK
18Feb2016,2731,YES,2,YES,8Nov2018,Damage,OK,OK
19Jun2016,759,YES,3,YES,27Nov2017,OK,OK,Damage
19Aug2015,2663,YES,2,YES,5Dec2019,OK,OK,OK
20Jul2018,1209,YES,4,NO,---,---,---,---
29Mar2019,612,YES,2,NO,---,---,---,---
6Dec2019,20,YES,7,NO,---,---,---,---
19Dec2019,16,YES,2,NO,---,---,---,---
27Mar2017,2305,YES,3,NO,---,---,---,---
14May2015,2299,YES,3,YES,25Aug2017,Damage,OK,OK
17Mar2018,1518,YES,3,NO,---,---,---,---
21Dec2018,116,NO,2,NO,---,---,---,---
8Jan2018,1187,YES,4,NO,---,---,---,---
19Sep2015,2025,YES,1,NO,---,---,---,---
29Nov2019,22,NO,3,NO,---,---,---,---
26Apr2019,257,NO,2,NO,---,---,---,---
28May2015,2385,YES,3,YES,1Nov2019,OK,Damage,OK
8Dec2017,566,NO,3,NO,---,---,---,---
9Oct2016,1646,NO,3,NO,---,---,---,---
10Dec2016,1762,NO,4,NO,---,---,---,---
27Sep2018,370,NO,6,NO,---,---,---,---
21Oct2018,602,NO,3,NO,---,---,---,---
11Dec2015,2380,YES,1,YES,11Jul2018,Damage,OK,OK
7Dec2019,27,NO,2,NO,---,---,---,---
19Nov2015,839,NO,2,NO,---,---,---,---
9Aug2019,254,YES,5,NO,---,---,---,---
31Dec2019,0,YES,3,NO,---,---,---,---
9Feb2017,2324,YES,4,NO,---,---,---,---
26Nov2017,1529,YES,3,NO,---,---,---,---
16Nov2018,725,YES,3,NO,---,---,---,---
3Jan2016,510,NO,2,YES,1Feb2017,OK,OK,Damage
8Sep2015,1121,NO,2,NO,---,---,---,---
11Apr2018,634,NO,3,NO,---,---,---,---
1May2018,731,NO,1,NO,---,---,---,---
5Aug2016,1549,YES,3,NO,---,---,---,---
27Feb2019,281,NO,4,NO,---,---,---,---
7Jul2015,2444,YES,2,NO,---,---,---,---
21May2018,356,NO,3,NO,---,---,---,---
2Jul2018,417,NO,5,NO,---,---,---,---
17May2016,1716,NO,3,NO,---,---,---,---
27Oct2019,29,NO,3,NO,---,---,---,---
30May2017,1783,YES,5,NO,---,---,---,---
27Nov2019,33,NO,2,NO,---,---,---,---
27May2016,859,NO,1,NO,---,---,---,---
19Sep2015,1510,NO,2,NO,---,---,---,---
10May2018,890,YES,1,NO,---,---,---,---
27Jan2015,1000,NO,3,YES,10Oct2019,OK,OK,OK
21Nov2016,687,NO,8,YES,24May2018,Damage,OK,OK
17Sep2019,208,YES,4,NO,---,---,---,---
22Jan2017,1945,YES,4,NO,---,---,---,---
30Jul2018,495,NO,6,NO,---,---,---,---
26Apr2016,1549,YES,2,NO,---,---,---,---
5Oct2015,912,NO,6,NO,---,---,---,---
14Apr2019,352,NO,3,NO,---,---,---,---
2Nov2015,3018,YES,4,YES,29May2019,Damage,OK,OK
28Feb2018,583,NO,5,NO,---,---,---,---
7Aug2015,2215,NO,3,NO,---,---,---,---
7Nov2015,1675,NO,4,NO,---,---,---,---
23Jan2018,689,NO,4,NO,---,---,---,---
30Dec2017,841,YES,3,YES,11Feb2019,OK,OK,Damage
18Mar2018,851,NO,5,NO,---,---,---,---
16Jun2016,2178,YES,3,YES,25Nov2019,Damage,OK,OK
9Dec2017,2251,YES,3,NO,---,---,---,---
15Sep2017,770,NO,3,NO,---,---,---,---
11Jan2017,627,NO,2,YES,14Aug2018,OK,OK,Damage
5Nov2019,138,YES,2,NO,---,---,---,---
11Jan2017,1332,NO,1,NO,---,---,---,---
29Sep2015,1832,YES,3,YES,17Dec2017,Damage,OK,OK
24Dec2017,531,NO,5,NO,---,---,---,---
7Dec2017,1068,YES,4,YES,5Apr2019,OK,OK,Damage
28Feb2018,374,NO,4,NO,---,---,---,---
22May2015,2416,NO,5,NO,---,---,---,---
30Jul2015,1970,YES,3,YES,11Oct2017,Damage,OK,OK
27Aug2018,425,NO,2,NO,---,---,---,---
13Sep2019,109,NO,3,NO,---,---,---,---
17May2015,2782,YES,5,YES,1Oct2018,Damage,OK,OK
24May2015,846,NO,3,NO,---,---,---,---
23Mar2015,2276,NO,3,NO,---,---,---,---
6Jul2015,1329,NO,2,NO,---,---,---,---
22Jul2018,643,NO,4,NO,---,---,---,---
25May2015,1450,YES,4,YES,16Mar2017,Damage,OK,OK
18Feb2016,632,NO,5,YES,31Jan2018,OK,OK,Damage
17Nov2019,15,NO,4,NO,---,---,---,---
14Feb2015,1531,YES,1,YES,6Oct2016,Damage,OK,OK
4Jul2018,444,NO,4,NO,---,---,---,---
19Jun2015,276,NO,1,YES,9Apr2016,OK,OK,Damage
20Jun2017,1073,NO,2,NO,---,---,---,---
18Apr2019,246,NO,3,NO,---,---,---,---
29Jan2016,620,NO,2,NO,---,---,---,---
6Nov2017,864,NO,2,NO,---,---,---,---
16Jun2017,1746,YES,2,NO,---,---,---,---
29Nov2017,537,NO,4,NO,---,---,---,---
20Aug2016,366,NO,5,YES,7Jun2017,OK,OK,Damage
26Jan2019,206,NO,4,NO,---,---,---,---
30Sep2019,41,NO,7,NO,---,---,---,---
22Nov2017,664,NO,3,NO,---,---,---,---
10May2018,1537,YES,2,NO,---,---,---,---
2Jan2015,1581,NO,4,NO,---,---,---,---
28Apr2015,2670,YES,5,NO,---,---,---,---
16Jul2017,402,NO,1,NO,---,---,---,---
1Jul2015,1317,YES,2,YES,13Feb2017,Damage,OK,OK
30May2015,1052,NO,2,NO,---,---,---,---
20Nov2018,457,NO,5,NO,---,---,---,---
17Nov2015,1678,NO,3,NO,---,---,---,---
29Oct2015,433,NO,2,NO,---,---,---,---
5Apr2015,2282,YES,3,NO,---,---,---,---
10Nov2017,1244,YES,6,NO,---,---,---,---
21Mar2018,580,YES,1,NO,---,---,---,---
17Jun2016,785,NO,4,NO,---,---,---,---
11Dec2019,44,YES,2,NO,---,---,---,---
3Feb2017,1199,NO,4,NO,---,---,---,---
7Jun2018,1547,YES,4,NO,---,---,---,---
18Oct2017,1779,YES,2,NO,---,---,---,---
13Nov2019,63,NO,2,NO,---,---,---,---
24Mar2019,259,NO,1,NO,---,---,---,---
15Jan2017,1024,NO,4,NO,---,---,---,---
15Aug2017,744,NO,2,NO,---,---,---,---
23Jun2016,1236,NO,3,NO,---,---,---,---
4Sep2017,1095,NO,3,NO,---,---,---,---
2Dec2018,1144,YES,5,NO,---,---,---,---
19Dec2018,538,NO,1,NO,---,---,---,---
12Jul2015,1431,NO,1,NO,---,---,---,---
7Sep2017,839,NO,3,NO,---,---,---,---
19Jun2015,2035,NO,4,YES,25Jul2019,OK,OK,OK
26Aug2017,612,NO,5,YES,23Apr2019,Damage,OK,OK
3Jan2015,1493,NO,2,NO,---,---,---,---
11May2017,1943,YES,3,NO,---,---,---,---
24Jan2015,2919,YES,5,YES,18Oct2019,OK,OK,OK
26Nov2016,668,NO,2,NO,---,---,---,---
24Aug2016,1116,NO,2,NO,---,---,---,---
5Oct2019,217,YES,3,NO,---,---,---,---
30Sep2017,1172,YES,3,YES,4Sep2018,Damage,OK,OK
28Jan2016,1867,YES,7,NO,---,---,---,---
25Oct2016,1638,NO,3,NO,---,---,---,---
4Apr2016,1211,NO,2,NO,---,---,---,---
22Feb2015,2871,YES,2,NO,---,---,---,---
9Feb2015,1645,NO,5,NO,---,---,---,---
15Aug2015,2826,YES,5,YES,9Jul2019,Damage,OK,OK
29May2015,2898,YES,4,YES,22Mar2018,Damage,OK,OK
28Jan2016,1009,NO,3,NO,---,---,---,---
31Mar2016,1301,YES,1,YES,26Jun2019,OK,OK,Damage
29Jan2019,404,NO,3,NO,---,---,---,---
31Oct2018,951,YES,2,NO,---,---,---,---
13Feb2018,836,NO,4,NO,---,---,---,---
10Dec2016,676,NO,3,NO,---,---,---,---
8Jan2016,1739,NO,3,YES,2May2019,OK,OK,OK
13Apr2017,339,NO,4,NO,---,---,---,---
8Apr2015,2127,YES,4,YES,13Dec2019,OK,OK,OK
18Oct2016,775,NO,3,NO,---,---,---,---
3Mar2017,373,NO,4,NO,---,---,---,---
5Jan2016,2367,YES,3,YES,9Jul2018,Damage,OK,OK
11Mar2015,1688,YES,4,YES,14Sep2019,OK,OK,Damage
29Mar2017,1847,YES,3,YES,10Oct2019,Damage,OK,OK
5Apr2016,1504,NO,5,NO,---,---,---,---
11Apr2017,1043,YES,4,NO,---,---,---,---
23Nov2016,1228,NO,3,NO,---,---,---,---
22Apr2019,583,YES,3,NO,---,---,---,---
12Jun2019,430,YES,3,NO,---,---,---,---
13Aug2018,935,YES,1,NO,---,---,---,---
27Jan2019,143,NO,2,NO,---,---,---,---
26Dec2017,1089,NO,4,NO,---,---,---,---
26Nov2017,1794,YES,4,NO,---,---,---,---
27May2016,1003,YES,4,YES,13Sep2017,Damage,OK,OK
26Jan2017,1024,NO,3,NO,---,---,---,---
1May2015,1737,NO,3,NO,---,---,---,---
25Jul2016,1708,YES,1,YES,12Nov2019,Damage,OK,OK
4Jul2018,849,YES,4,NO,---,---,---,---
19Aug2018,1000,YES,4,NO,---,---,---,---
21Jun2015,1603,YES,4,YES,15Dec2016,Damage,OK,OK
30May2015,1772,NO,2,NO,---,---,---,---
20Jan2016,1278,NO,3,NO,---,---,---,---
22Oct2016,1237,NO,2,NO,---,---,---,---
21Apr2017,1243,YES,2,NO,---,---,---,---
15Jun2019,165,NO,4,NO,---,---,---,---
29Aug2019,127,NO,1,NO,---,---,---,---
15Jan2016,1840,NO,4,NO,---,---,---,---
19Jul2019,181,NO,1,NO,---,---,---,---
26Apr2015,2098,NO,3,NO,---,---,---,---
24Jul2016,1340,NO,3,NO,---,---,---,---
2Jul2017,685,NO,1,NO,---,---,---,---
14Sep2019,117,NO,2,NO,---,---,---,---
29Jan2018,1237,YES,4,NO,---,---,---,---
18Dec2019,12,NO,3,NO,---,---,---,---
12Oct2019,74,NO,5,NO,---,---,---,---
29Jan2017,1511,NO,3,NO,---,---,---,---
29Nov2015,1475,YES,5,NO,---,---,---,---
29Nov2017,982,NO,5,NO,---,---,---,---
30Jun2016,1133,NO,4,NO,---,---,---,---
9Aug2017,1285,NO,4,NO,---,---,---,---
18Jun2019,326,YES,2,NO,---,---,---,---
14May2019,243,NO,2,NO,---,---,---,---
21Dec2016,1380,NO,2,NO,---,---,---,---
24Mar2015,1668,NO,3,NO,---,---,---,---
5Feb2018,1599,YES,2,NO,---,---,---,---
30Jul2016,1555,NO,4,NO,---,---,---,---
28May2018,1521,YES,3,NO,---,---,---,---
28Nov2016,2724,YES,2,YES,17Aug2019,Damage,OK,OK
3Jul2019,166,NO,2,NO,---,---,---,---
19Jun2019,498,YES,3,NO,---,---,---,---
7Feb2019,421,YES,3,NO,---,---,---,---
16Aug2018,427,NO,2,NO,---,---,---,---
2Jun2017,979,NO,3,NO,---,---,---,---
7Nov2015,2687,YES,6,YES,18Dec2018,Damage,OK,OK
30Jun2015,2087,NO,1,NO,---,---,---,---
10Nov2016,2648,YES,2,NO,---,---,---,---
5May2017,708,NO,3,NO,---,---,---,---
30Sep2019,64,NO,3,NO,---,---,---,---
7Nov2018,463,NO,4,NO,---,---,---,---
12Jul2016,773,NO,5,NO,---,---,---,---
30Jun2019,136,NO,4,NO,---,---,---,---
30Nov2017,1760,YES,2,NO,---,---,---,---
26Sep2018,1097,YES,3,NO,---,---,---,---
29Oct2019,116,YES,3,NO,---,---,---,---
27Apr2015,2239,YES,5,YES,20Sep2017,Damage,OK,OK
12Mar2018,770,NO,4,NO,---,---,---,---
1Oct2017,1202,YES,3,NO,---,---,---,---
15Oct2017,912,YES,6,NO,---,---,---,---
24Aug2015,2047,NO,4,NO,---,---,---,---
21Sep2015,1890,NO,2,NO,---,---,---,---
31Jul2016,2080,NO,2,NO,---,---,---,---
5Jun2018,472,NO,2,NO,---,---,---,---
6Sep2015,2895,YES,2,YES,21Feb2019,Damage,OK,OK
23Jun2019,330,NO,3,NO,---,---,---,---
12Oct2019,74,NO,2,NO,---,---,---,---
7Nov2017,1800,YES,5,NO,---,---,---,---
18Feb2017,860,YES,3,NO,---,---,---,---
10Jan2017,1700,YES,4,NO,---,---,---,---
4Nov2019,137,YES,2,NO,---,---,---,---
14Apr2016,2511,YES,1,NO,---,---,---,---
16Mar2015,1863,YES,4,YES,22Feb2017,Damage,OK,OK
28Feb2017,1141,NO,3,NO,---,---,---,---
31Jan2016,1209,NO,3,NO,---,---,---,---
7Apr2019,418,YES,2,NO,---,---,---,---
7Dec2018,346,NO,2,NO,---,---,---,---
6Oct2017,1549,YES,5,YES,5Jun2019,Damage,OK,OK
26Jun2016,1454,NO,2,NO,---,---,---,---
9Jul2019,431,YES,3,NO,---,---,---,---
19Nov2019,93,YES,3,NO,---,---,---,---
10Feb2019,79,NO,2,NO,---,---,---,---
14Apr2016,1720,NO,3,NO,---,---,---,---
6Sep2016,1122,NO,4,NO,---,---,---,---
29Jan2015,680,YES,3,YES,24Jan2016,OK,OK,Damage
1May2016,2092,YES,4,YES,3Apr2018,Damage,OK,OK
26Apr2017,1778,YES,3,NO,---,---,---,---
3Jan2018,182,NO,4,NO,---,---,---,---
22Sep2016,2293,YES,1,NO,---,---,---,---
4May2018,299,NO,3,NO,---,---,---,---
23Mar2017,527,NO,4,NO,---,---,---,---
24Aug2015,528,NO,3,YES,26Jun2017,OK,OK,Damage
9Jan2016,1631,NO,6,NO,---,---,---,---
15Dec2015,2507,YES,4,YES,26Jan2019,Damage,OK,OK
26Mar2016,3259,YES,4,NO,---,---,---,---
26Aug2017,279,NO,5,YES,25Mar2018,OK,OK,Damage
26Jan2016,2469,YES,4,NO,---,---,---,---
17Feb2015,1636,NO,2,NO,---,---,---,---
16Sep2016,1317,NO,5,NO,---,---,---,---
20Dec2016,2128,YES,4,YES,17Mar2019,Damage,OK,OK
17Aug2015,2390,YES,4,NO,---,---,---,---
14Feb2019,328,NO,2,NO,---,---,---,---
4May2019,293,NO,4,NO,---,---,---,---
2Dec2015,706,YES,1,YES,2Oct2016,OK,OK,Damage
13Dec2015,1452,NO,2,NO,---,---,---,---
17Jun2016,2540,YES,4,YES,13Mar2019,Damage,OK,OK
1Jul2019,211,NO,3,NO,---,---,---,---
5Jul2019,378,YES,3,NO,---,---,---,---
14May2015,2176,YES,4,NO,---,---,---,---
11Sep2016,2135,YES,3,YES,28Jan2019,Damage,OK,OK
1Jan2019,574,YES,2,NO,---,---,---,---
29Feb2016,2029,NO,5,NO,---,---,---,---
13May2016,1080,NO,4,NO,---,---,---,---
19Jul2015,1944,NO,3,NO,---,---,---,---
5Oct2017,1356,YES,3,YES,2Apr2019,Damage,OK,OK
21Sep2018,578,NO,4,NO,---,---,---,---
21Nov2018,924,YES,5,NO,---,---,---,---
24Oct2016,2115,NO,3,NO,---,---,---,---
24Nov2015,1581,NO,3,NO,---,---,---,---
29Jan2018,959,NO,4,NO,---,---,---,---
20Dec2017,993,YES,3,NO,---,---,---,---
11Nov2016,1379,NO,2,NO,---,---,---,---
30May2017,1016,NO,6,NO,---,---,---,---
26Jul2017,993,NO,4,NO,---,---,---,---
29Aug2015,1295,NO,4,NO,---,---,---,---
24Jul2018,498,NO,2,NO,---,---,---,---
3Aug2018,431,NO,3,NO,---,---,---,---
6Jul2015,2653,NO,3,YES,29Nov2019,Damage,OK,OK
20Jan2015,1538,YES,2,YES,11Feb2017,Damage,OK,OK
13May2015,1900,NO,2,NO,---,---,---,---
11Sep2019,199,YES,3,NO,---,---,---,---
4Sep2016,1489,NO,2,NO,---,---,---,---
3Jun2019,252,NO,1,NO,---,---,---,---
29Mar2016,935,NO,4,YES,25Dec2018,Damage,OK,OK
6Feb2017,907,NO,1,NO,---,---,---,---
2May2019,312,YES,3,NO,---,---,---,---
30Aug2016,1798,NO,4,NO,---,---,---,---
18Jun2017,810,NO,5,NO,---,---,---,---
6Mar2018,742,NO,4,NO,---,---,---,---
9Apr2015,2311,YES,1,NO,---,---,---,---
26Jul2016,1220,NO,3,NO,---,---,---,---
22May2015,1610,YES,4,NO,---,---,---,---
10Feb2017,1711,YES,3,NO,---,---,---,---
21Nov2016,2545,YES,3,NO,---,---,---,---
14Dec2017,1064,NO,3,NO,---,---,---,---
1Dec2019,21,NO,2,NO,---,---,---,---
24Apr2017,1361,NO,4,NO,---,---,---,---
27Jan2017,1132,NO,7,NO,---,---,---,---
13Oct2019,82,NO,1,NO,---,---,---,---
31Dec2015,1373,NO,4,NO,---,---,---,---
3Nov2016,1056,NO,2,NO,---,---,---,---
19Mar2017,2081,YES,3,YES,1Aug2019,Damage,OK,OK
15Dec2015,1287,NO,2,NO,---,---,---,---
27Dec2015,1137,NO,4,NO,---,---,---,---
24Aug2015,2417,NO,5,NO,---,---,---,---
9Dec2018,1021,YES,2,NO,---,---,---,---
5Jun2016,1095,NO,3,NO,---,---,---,---
26Mar2016,1203,NO,4,NO,---,---,---,---
29Oct2015,950,NO,2,YES,9Jul2018,Damage,OK,OK
3Aug2015,1928,NO,2,NO,---,---,---,---
20Feb2019,351,NO,2,NO,---,---,---,---
22Sep2016,963,NO,2,NO,---,---,---,---
27Dec2017,459,YES,3,YES,29Apr2018,Damage,OK,OK
10Jun2016,1168,YES,7,YES,28Jul2017,Damage,OK,OK
16Apr2017,656,NO,2,NO,---,---,---,---
23Aug2017,1024,NO,4,NO,---,---,---,---
22Jul2017,1096,NO,2,NO,---,---,---,---
12Sep2018,1406,YES,4,NO,---,---,---,---
29Nov2015,973,YES,5,YES,12Jun2017,OK,OK,Damage
29Oct2017,657,NO,3,NO,---,---,---,---
14Dec2019,32,YES,3,NO,---,---,---,---
21Sep2018,660,NO,3,NO,---,---,---,---
14Dec2018,334,NO,2,NO,---,---,---,---
5Feb2016,1981,NO,3,NO,---,---,---,---
1Dec2018,364,NO,4,NO,---,---,---,---
28Nov2015,755,NO,4,NO,---,---,---,---
2Nov2017,822,NO,5,NO,---,---,---,---
23Dec2016,819,NO,5,NO,---,---,---,---
25Oct2017,689,NO,3,NO,---,---,---,---
14Sep2017,783,NO,2,NO,---,---,---,---
3Oct2018,549,YES,4,NO,---,---,---,---
14Jul2016,1910,NO,2,NO,---,---,---,---
4May2018,1315,YES,3,NO,---,---,---,---
6Nov2016,2483,YES,3,NO,---,---,---,---
29Nov2018,1097,YES,4,NO,---,---,---,---
15Oct2018,234,NO,5,NO,---,---,---,---
22Aug2016,1721,NO,2,NO,---,---,---,---
8Nov2018,869,YES,3,NO,---,---,---,---
29Jun2019,205,YES,3,NO,---,---,---,---
12Nov2018,576,NO,5,NO,---,---,---,---
9May2015,2212,NO,3,NO,---,---,---,---
8Mar2018,1196,YES,2,NO,---,---,---,---
31Oct2019,48,NO,3,NO,---,---,---,---
15May2019,258,NO,4,NO,---,---,---,---
3May2017,998,NO,3,NO,---,---,---,---
25Aug2018,434,YES,3,NO,---,---,---,---
28Nov2017,752,NO,5,NO,---,---,---,---
7Dec2016,1153,NO,4,NO,---,---,---,---
20May2017,2277,YES,3,YES,4Aug2019,Damage,OK,OK
5Jul2019,391,YES,3,NO,---,---,---,---
31Dec2015,1834,YES,5,YES,25Mar2019,OK,OK,OK
2Oct2016,1726,YES,3,NO,---,---,---,---
8Aug2016,1205,NO,1,NO,---,---,---,---
22Jan2018,500,NO,4,NO,---,---,---,---
4Sep2019,147,YES,3,NO,---,---,---,---
16Mar2017,1091,YES,2,YES,22Sep2018,Damage,OK,OK
27Nov2019,105,YES,2,NO,---,---,---,---
7Jun2015,2126,NO,5,NO,---,---,---,---
23Sep2015,1757,NO,4,NO,---,---,---,---
9Feb2018,1697,YES,1,NO,---,---,---,---
12Mar2018,221,NO,3,NO,---,---,---,---
19Apr2015,3210,YES,5,YES,15May2019,Damage,OK,OK
23Jun2016,830,NO,1,NO,---,---,---,---
4Jun2019,193,NO,2,NO,---,---,---,---
5Sep2017,994,YES,2,NO,---,---,---,---
